time_from_start,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z,q_w,q_x,q_y,q_z,omega_x,omega_y,omega_z,angular_acc_x,angular_acc_y,angular_acc_z,angular_jerk_x,angular_jerk_y,angular_jerk_z,angular_snap_x,angular_snap_y,angular_snap_z,heading,heading_rate,heading_acc
2.46574699,-1.51906962,19.99999763,1.88767251,10.33273543,0.00000000,0.00000000,0.89526920,0.00000000,0.00000000,0.87766562,0.00000000,0.00000000,-2.62236614,0.00000000,0.00000000,0.99896485,0.00000000,0.04548869,0.00000000,0.00000000,0.08869386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.48574699,-1.31223471,19.99999763,1.88767251,10.35081281,0.00000000,0.00000000,0.91229132,0.00000000,0.00000000,0.82421414,0.00000000,0.00000000,-2.72201203,0.00000000,0.00000000,0.99892535,0.00000000,0.04634807,0.00000000,0.00000000,0.08326536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.50574699,-1.10503491,19.99999763,1.88767251,10.36921982,0.00000000,0.00000000,0.92822479,0.00000000,0.00000000,0.76881576,0.00000000,0.00000000,-2.81706436,0.00000000,0.00000000,0.99888772,0.00000000,0.04715221,0.00000000,0.00000000,0.07764472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.52574699,-0.89746387,19.99999763,1.88767251,10.38793429,0.00000000,0.00000000,0.94303158,0.00000000,0.00000000,0.71156184,0.00000000,0.00000000,-2.90757507,0.00000000,0.00000000,0.99885217,0.00000000,0.04789924,0.00000000,0.00000000,0.07184124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.54574699,-0.68951565,19.99999763,1.88767251,10.40693333,0.00000000,0.00000000,0.95667549,0.00000000,0.00000000,0.65254269,0.00000000,0.00000000,-2.99359608,0.00000000,0.00000000,0.99881894,0.00000000,0.04858738,0.00000000,0.00000000,0.06586400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.56574699,-0.48118479,19.99999763,1.88767251,10.42619333,0.00000000,0.00000000,0.96912212,0.00000000,0.00000000,0.59184758,0.00000000,0.00000000,-3.07517929,0.00000000,0.00000000,0.99878821,0.00000000,0.04921496,0.00000000,0.00000000,0.05972194,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.58574699,-0.27246633,19.99999763,1.88767251,10.44569002,0.00000000,0.00000000,0.98033881,0.00000000,0.00000000,0.52956476,0.00000000,0.00000000,-3.15237665,0.00000000,0.00000000,0.99876019,0.00000000,0.04978038,0.00000000,0.00000000,0.05342379,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.60574699,-0.06335578,19.99999763,1.88767251,10.46539848,0.00000000,0.00000000,0.99029470,0.00000000,0.00000000,0.46578141,0.00000000,0.00000000,-3.22524005,0.00000000,0.00000000,0.99873505,0.00000000,0.05028212,0.00000000,0.00000000,0.04697812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.62574699,0.14615085,19.99999763,1.88767251,10.48529320,0.00000000,0.00000000,0.99896064,0.00000000,0.00000000,0.40058370,0.00000000,0.00000000,-3.29382143,0.00000000,0.00000000,0.99871298,0.00000000,0.05071875,0.00000000,0.00000000,0.04039332,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.64574699,0.35605702,19.99999763,1.88767251,10.50534812,0.00000000,0.00000000,1.00630919,0.00000000,0.00000000,0.33405675,0.00000000,0.00000000,-3.35817271,0.00000000,0.00000000,0.99869411,0.00000000,0.05108894,0.00000000,0.00000000,0.03367761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.66574699,0.56636566,19.99999763,1.88767251,10.52553662,0.00000000,0.00000000,1.01231461,0.00000000,0.00000000,0.26628465,0.00000000,0.00000000,-3.41834581,0.00000000,0.00000000,0.99867859,0.00000000,0.05139143,0.00000000,0.00000000,0.02683905,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.68574699,0.77707919,19.99999763,1.88767251,10.54583159,0.00000000,0.00000000,1.01695283,0.00000000,0.00000000,0.19735043,0.00000000,0.00000000,-3.47439264,0.00000000,0.00000000,0.99866654,0.00000000,0.05162502,0.00000000,0.00000000,0.01988551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.70574699,0.98819945,19.99999763,1.88767251,10.56620547,0.00000000,0.00000000,1.02020143,0.00000000,0.00000000,0.12733610,0.00000000,0.00000000,-3.52636513,0.00000000,0.00000000,0.99865807,0.00000000,0.05178861,0.00000000,0.00000000,0.01282475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.72574699,1.19972775,19.99999763,1.88767251,10.58663024,0.00000000,0.00000000,1.02203961,0.00000000,0.00000000,0.05632264,0.00000000,0.00000000,-3.57431520,0.00000000,0.00000000,0.99865327,0.00000000,0.05188117,0.00000000,0.00000000,0.00566434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.74574699,1.41166481,19.99999763,1.88767251,10.60707752,0.00000000,0.00000000,1.02244820,0.00000000,0.00000000,-0.01561003,0.00000000,0.00000000,-3.61829477,0.00000000,0.00000000,0.99865220,0.00000000,0.05190174,0.00000000,0.00000000,-0.00158828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.76574699,1.62401081,19.99999763,1.88767251,10.62751852,0.00000000,0.00000000,1.02140961,0.00000000,0.00000000,-0.08838303,0.00000000,0.00000000,-3.65835576,0.00000000,0.00000000,0.99865491,0.00000000,0.05184944,0.00000000,0.00000000,-0.00892581,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.78574699,1.83676532,19.99999763,1.88767251,10.64792415,0.00000000,0.00000000,1.01890780,0.00000000,0.00000000,-0.16191849,0.00000000,0.00000000,-3.69455008,0.00000000,0.00000000,0.99866145,0.00000000,0.05172346,0.00000000,0.00000000,-0.01634107,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.80574699,2.04992734,19.99999763,1.88767251,10.66826498,0.00000000,0.00000000,1.01492830,0.00000000,0.00000000,-0.23613960,0.00000000,0.00000000,-3.72692967,0.00000000,0.00000000,0.99867181,0.00000000,0.05152306,0.00000000,0.00000000,-0.02382701,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.82574699,2.26349529,19.99999763,1.88767251,10.68851134,0.00000000,0.00000000,1.00945815,0.00000000,0.00000000,-0.31097059,0.00000000,0.00000000,-3.75554645,0.00000000,0.00000000,0.99868598,0.00000000,0.05124756,0.00000000,0.00000000,-0.03137669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.84574699,2.47746697,19.99999763,1.88767251,10.70863330,0.00000000,0.00000000,1.00248591,0.00000000,0.00000000,-0.38633672,0.00000000,0.00000000,-3.78045232,0.00000000,0.00000000,0.99870394,0.00000000,0.05089635,0.00000000,0.00000000,-0.03898328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.86574699,2.69183959,19.99999763,1.88767251,10.72860070,0.00000000,0.00000000,0.99400161,0.00000000,0.00000000,-0.46216429,0.00000000,0.00000000,-3.80169922,0.00000000,0.00000000,0.99872563,0.00000000,0.05046890,0.00000000,0.00000000,-0.04664003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.88574699,2.90660976,19.99999763,1.88767251,10.74838322,0.00000000,0.00000000,0.98399674,0.00000000,0.00000000,-0.53838064,0.00000000,0.00000000,-3.81933906,0.00000000,0.00000000,0.99875098,0.00000000,0.04996474,0.00000000,0.00000000,-0.05434029,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.90574699,3.12177348,19.99999763,1.88767251,10.76795038,0.00000000,0.00000000,0.97246427,0.00000000,0.00000000,-0.61491415,0.00000000,0.00000000,-3.83342377,0.00000000,0.00000000,0.99877989,0.00000000,0.04938345,0.00000000,0.00000000,-0.06207748,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.92574699,3.33732614,19.99999763,1.88767251,10.78727157,0.00000000,0.00000000,0.95939853,0.00000000,0.00000000,-0.69169423,0.00000000,0.00000000,-3.84400526,0.00000000,0.00000000,0.99881225,0.00000000,0.04872470,0.00000000,0.00000000,-0.06984510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.94574699,3.55326250,19.99999763,1.88767251,10.80631608,0.00000000,0.00000000,0.94479532,0.00000000,0.00000000,-0.76865135,0.00000000,0.00000000,-3.85113546,0.00000000,0.00000000,0.99884790,0.00000000,0.04798820,0.00000000,0.00000000,-0.07763669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.96574699,3.76957673,19.99999763,1.88767251,10.82505311,0.00000000,0.00000000,0.92865176,0.00000000,0.00000000,-0.84571699,0.00000000,0.00000000,-3.85486628,0.00000000,0.00000000,0.99888670,0.00000000,0.04717375,0.00000000,0.00000000,-0.08544587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2.98574699,3.98626237,19.99999763,1.88767251,10.84345187,0.00000000,0.00000000,0.91096636,0.00000000,0.00000000,-0.92282369,0.00000000,0.00000000,-3.85524965,0.00000000,0.00000000,0.99892845,0.00000000,0.04628119,0.00000000,0.00000000,-0.09326627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.00574699,4.20331234,19.99999763,1.88767251,10.86148149,0.00000000,0.00000000,0.89173898,0.00000000,0.00000000,-0.99990501,0.00000000,0.00000000,-3.85233749,0.00000000,0.00000000,0.99897296,0.00000000,0.04531042,0.00000000,0.00000000,-0.10109156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.02574699,4.42071896,19.99999763,1.88767251,10.87911115,0.00000000,0.00000000,0.87097077,0.00000000,0.00000000,-1.07689556,0.00000000,0.00000000,-3.84618171,0.00000000,0.00000000,0.99901998,0.00000000,0.04426143,0.00000000,0.00000000,-0.10891546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.04574699,4.63847392,19.99999763,1.88767251,10.89631006,0.00000000,0.00000000,0.84866419,0.00000000,0.00000000,-1.15373100,0.00000000,0.00000000,-3.83683425,0.00000000,0.00000000,0.99906929,0.00000000,0.04313424,0.00000000,0.00000000,-0.11673168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.06574699,4.85656829,19.99999763,1.88767251,10.91304749,0.00000000,0.00000000,0.82482298,0.00000000,0.00000000,-1.23034800,0.00000000,0.00000000,-3.82434701,0.00000000,0.00000000,0.99912059,0.00000000,0.04192896,0.00000000,0.00000000,-0.12453396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.08574699,5.07499254,19.99999763,1.88767251,10.92929279,0.00000000,0.00000000,0.79945214,0.00000000,0.00000000,-1.30668429,0.00000000,0.00000000,-3.80877193,0.00000000,0.00000000,0.99917362,0.00000000,0.04064575,0.00000000,0.00000000,-0.13231604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.10574699,5.29373652,19.99999763,1.88767251,10.94501542,0.00000000,0.00000000,0.77255789,0.00000000,0.00000000,-1.38267864,0.00000000,0.00000000,-3.79016091,0.00000000,0.00000000,0.99922805,0.00000000,0.03928483,0.00000000,0.00000000,-0.14007163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.12574699,5.51278947,19.99999763,1.88767251,10.96018499,0.00000000,0.00000000,0.74414768,0.00000000,0.00000000,-1.45827083,0.00000000,0.00000000,-3.76856589,0.00000000,0.00000000,0.99928357,0.00000000,0.03784648,0.00000000,0.00000000,-0.14779449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.14574699,5.73214003,19.99999763,1.88767251,10.97477128,0.00000000,0.00000000,0.71423014,0.00000000,0.00000000,-1.53340172,0.00000000,0.00000000,-3.74403878,0.00000000,0.00000000,0.99933981,0.00000000,0.03633105,0.00000000,0.00000000,-0.15547832,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.16574699,5.95177623,19.99999763,1.88767251,10.98874422,0.00000000,0.00000000,0.68281507,0.00000000,0.00000000,-1.60801318,0.00000000,0.00000000,-3.71663150,0.00000000,0.00000000,0.99939642,0.00000000,0.03473896,0.00000000,0.00000000,-0.16311681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.18574699,6.17168551,19.99999763,1.88767251,11.00207397,0.00000000,0.00000000,0.64991345,0.00000000,0.00000000,-1.68204813,0.00000000,0.00000000,-3.68639597,0.00000000,0.00000000,0.99945302,0.00000000,0.03307068,0.00000000,0.00000000,-0.17070367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.20574699,6.39185470,19.99999763,1.88767251,11.01473092,0.00000000,0.00000000,0.61553736,0.00000000,0.00000000,-1.75545051,0.00000000,0.00000000,-3.65338412,0.00000000,0.00000000,0.99950920,0.00000000,0.03132675,0.00000000,0.00000000,-0.17823253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.22574699,6.61227006,19.99999763,1.88767251,11.02668572,0.00000000,0.00000000,0.57970002,0.00000000,0.00000000,-1.82816533,0.00000000,0.00000000,-3.61764786,0.00000000,0.00000000,0.99956455,0.00000000,0.02950778,0.00000000,0.00000000,-0.18569705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.24574699,6.83291726,19.99999763,1.88767251,11.03790928,0.00000000,0.00000000,0.54241570,0.00000000,0.00000000,-1.90013861,0.00000000,0.00000000,-3.57923912,0.00000000,0.00000000,0.99961865,0.00000000,0.02761443,0.00000000,0.00000000,-0.19309083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.26574699,7.05378137,19.99999763,1.88767251,11.04837281,0.00000000,0.00000000,0.50369977,0.00000000,0.00000000,-1.97131743,0.00000000,0.00000000,-3.53820982,0.00000000,0.00000000,0.99967105,0.00000000,0.02564743,0.00000000,0.00000000,-0.20040748,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.28574699,7.27484691,19.99999763,1.88767251,11.05804783,0.00000000,0.00000000,0.46356864,0.00000000,0.00000000,-2.04164988,0.00000000,0.00000000,-3.49461187,0.00000000,0.00000000,0.99972130,0.00000000,0.02360760,0.00000000,0.00000000,-0.20764056,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.30574699,7.49609784,19.99999763,1.88767251,11.06690623,0.00000000,0.00000000,0.42203975,0.00000000,0.00000000,-2.11108512,0.00000000,0.00000000,-3.44849719,0.00000000,0.00000000,0.99976894,0.00000000,0.02149578,0.00000000,0.00000000,-0.21478362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.32574699,7.71751753,19.99999763,1.88767251,11.07492023,0.00000000,0.00000000,0.37913155,0.00000000,0.00000000,-2.17957334,0.00000000,0.00000000,-3.39991772,0.00000000,0.00000000,0.99981349,0.00000000,0.01931292,0.00000000,0.00000000,-0.22183022,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.34574699,7.93908883,19.99999763,1.88767251,11.08206243,0.00000000,0.00000000,0.33486346,0.00000000,0.00000000,-2.24706575,0.00000000,0.00000000,-3.34892536,0.00000000,0.00000000,0.99985447,0.00000000,0.01706000,0.00000000,0.00000000,-0.22877387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.36574699,8.16079404,19.99999763,1.88767251,11.08830584,0.00000000,0.00000000,0.28925588,0.00000000,0.00000000,-2.31351461,0.00000000,0.00000000,-3.29557205,0.00000000,0.00000000,0.99989139,0.00000000,0.01473811,0.00000000,0.00000000,-0.23560810,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.38574699,8.38261490,19.99999763,1.88767251,11.09362388,0.00000000,0.00000000,0.24233014,0.00000000,0.00000000,-2.37887323,0.00000000,0.00000000,-3.23990969,0.00000000,0.00000000,0.99992376,0.00000000,0.01234835,0.00000000,0.00000000,-0.24232645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.40574699,8.60453265,19.99999763,1.88767251,11.09799040,0.00000000,0.00000000,0.19410852,0.00000000,0.00000000,-2.44309595,0.00000000,0.00000000,-3.18199021,0.00000000,0.00000000,0.99995107,0.00000000,0.00989195,0.00000000,0.00000000,-0.24892245,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.42574699,8.82652800,19.99999763,1.88767251,11.10137973,0.00000000,0.00000000,0.14461418,0.00000000,0.00000000,-2.50613814,0.00000000,0.00000000,-3.12186553,0.00000000,0.00000000,0.99997284,0.00000000,0.00737015,0.00000000,0.00000000,-0.25538966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.44574699,9.04858115,19.99999763,1.88767251,11.10376665,0.00000000,0.00000000,0.09387116,0.00000000,0.00000000,-2.56795622,0.00000000,0.00000000,-3.05958758,0.00000000,0.00000000,0.99998856,0.00000000,0.00478430,0.00000000,0.00000000,-0.26172167,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.46574699,9.27067182,19.99999763,1.88767251,11.10512642,0.00000000,0.00000000,0.04190437,0.00000000,0.00000000,-2.62850764,0.00000000,0.00000000,-2.99520827,0.00000000,0.00000000,0.99999772,0.00000000,0.00213578,0.00000000,0.00000000,-0.26791212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.48574699,9.49277920,19.99999763,1.88767251,11.10543483,0.00000000,0.00000000,-0.01126043,0.00000000,0.00000000,-2.68775089,0.00000000,0.00000000,-2.92877952,0.00000000,0.00000000,0.99999984,0.00000000,-0.00057393,0.00000000,0.00000000,-0.27395467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.50574699,9.71488204,19.99999763,1.88767251,11.10466819,0.00000000,0.00000000,-0.06559667,0.00000000,0.00000000,-2.74564550,0.00000000,0.00000000,-2.86035325,0.00000000,0.00000000,0.99999441,0.00000000,-0.00334330,0.00000000,0.00000000,-0.27984308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.52574699,9.93695861,19.99999763,1.88767251,11.10280334,0.00000000,0.00000000,-0.12107699,0.00000000,0.00000000,-2.80215204,0.00000000,0.00000000,-2.78998139,0.00000000,0.00000000,0.99998096,0.00000000,-0.00617075,0.00000000,0.00000000,-0.28557117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.54574699,10.15898670,19.99999763,1.88767251,11.09981767,0.00000000,0.00000000,-0.17767324,0.00000000,0.00000000,-2.85723213,0.00000000,0.00000000,-2.71771585,0.00000000,0.00000000,0.99995901,0.00000000,-0.00905461,0.00000000,0.00000000,-0.29113286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.56574699,10.38094370,19.99999763,1.88767251,11.09568916,0.00000000,0.00000000,-0.23535652,0.00000000,0.00000000,-2.91084840,0.00000000,0.00000000,-2.64360856,0.00000000,0.00000000,0.99992808,0.00000000,-0.01199316,0.00000000,0.00000000,-0.29652217,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.58574699,10.60280651,19.99999763,1.88767251,11.09039636,0.00000000,0.00000000,-0.29409718,0.00000000,0.00000000,-2.96296454,0.00000000,0.00000000,-2.56771143,0.00000000,0.00000000,0.99988772,0.00000000,-0.01498461,0.00000000,0.00000000,-0.30173325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.60574699,10.82455165,19.99999763,1.88767251,11.08391843,0.00000000,0.00000000,-0.35386487,0.00000000,0.00000000,-3.01354527,0.00000000,0.00000000,-2.49007639,0.00000000,0.00000000,0.99983750,0.00000000,-0.01802713,0.00000000,0.00000000,-0.30676038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.62574699,11.04615521,19.99999763,1.88767251,11.07623513,0.00000000,0.00000000,-0.41462853,0.00000000,0.00000000,-3.06255636,0.00000000,0.00000000,-2.41075536,0.00000000,0.00000000,0.99977697,0.00000000,-0.02111881,0.00000000,0.00000000,-0.31159800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.64574699,11.26759289,19.99999763,1.88767251,11.06732686,0.00000000,0.00000000,-0.47635643,0.00000000,0.00000000,-3.10996459,0.00000000,0.00000000,-2.32980025,0.00000000,0.00000000,0.99970574,0.00000000,-0.02425769,0.00000000,0.00000000,-0.31624074,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.66574699,11.48883999,19.99999763,1.88767251,11.05717466,0.00000000,0.00000000,-0.53901621,0.00000000,0.00000000,-3.15573782,0.00000000,0.00000000,-2.24726300,0.00000000,0.00000000,0.99962340,0.00000000,-0.02744175,0.00000000,0.00000000,-0.32068337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.68574699,11.70987146,19.99999763,1.88767251,11.04576022,0.00000000,0.00000000,-0.60257484,0.00000000,0.00000000,-3.19984491,0.00000000,0.00000000,-2.16319551,0.00000000,0.00000000,0.99952960,0.00000000,-0.03066893,0.00000000,0.00000000,-0.32492091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.70574699,11.93066187,19.99999763,1.88767251,11.03306590,0.00000000,0.00000000,-0.66699870,0.00000000,0.00000000,-3.24225578,0.00000000,0.00000000,-2.07764971,0.00000000,0.00000000,0.99942397,0.00000000,-0.03393710,0.00000000,0.00000000,-0.32894858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
3.72574699,12.15118545,19.99999763,1.88767251,11.01907473,0.00000000,0.00000000,-0.73225357,0.00000000,0.00000000,-3.28294139,0.00000000,0.00000000,-1.99067752,0.00000000,0.00000000,0.99930620,0.00000000,-0.03724409,0.00000000,0.00000000,-0.33276184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
